center_id,meal_id,current_price,recommended_price,price_change_pct,expected_demand,expected_revenue,demand_loss_vs_current
157,1971,289.12,346.94,0.1999861649142225,247.34499894083842,85813.87393253448,0.041590093492268276
36,1727,464.63,557.56,0.20000860900071005,153.82577413890758,85767.0986288893,0.04169184864543374
52,2490,292.03,350.44,0.2000136972228881,244.4228638426863,85655.54840503099,0.04159713583953151
72,1062,188.24,225.89,0.20001062473438158,378.78700111382483,85564.19568160188,0.04153893984694956
93,1558,511.19,613.43,0.20000391243960158,139.30782166645963,85455.59704485633,0.043873338582152255
36,2664,242.53,291.04,0.20001649280501388,293.3285240860741,85370.333650011,0.11786569571301964
93,2826,326.92,392.3,0.19998776459072554,217.5942323884036,85362.21736597073,0.041612335863527194
157,1109,310.43,372.52,0.20001288535257533,228.80933967963318,85236.05521745695,0.041608069287830673
146,2707,204.7,245.64,0.19999999999999996,346.35149337260384,85077.7808320464,0.041546782105218893
161,2826,325.92,391.1,0.19998772704958268,217.38529491789848,85019.3888423901,0.04330075983192716
109,1778,189.15,226.98,0.19999999999999996,374.52314054564124,85009.26244104965,0.04153815874290756
186,2290,259.96,311.95,0.1999923065086937,272.30457414055286,84945.41190314546,0.041576523856100334
97,1778,155.26,186.31,0.19998711838206895,455.4327552821604,84851.6766366193,0.028575909892569307
109,1558,564.6,677.52,0.19999999999999996,125.2361398340591,84849.98946037173,0.04174914769306437
51,2704,319.13,382.96,0.2000125340770218,221.51474168054665,84831.28547398213,0.03212403872133207
59,1062,190.18,228.22,0.20002103270585758,371.66108718743084,84820.49331791546,0.04154288409390494
93,1062,154.23,185.08,0.20002593529144796,458.11093120025674,84787.17114654352,0.028580551169309243
101,1778,191.09,229.31,0.20001046627243713,369.612900206971,84755.93414646052,0.041541512382662904
32,1062,156.2,187.44,0.20000000000000018,451.99667600346396,84722.25695008929,0.028578030523832898
74,1754,288.09,345.71,0.2000069422749835,244.94417738151054,84679.65156256201,0.041595533111570826
57,1558,547.08,656.5,0.20000731154492946,128.88302095779267,84611.70325879089,0.04174154531310237
153,2826,377.33,452.8,0.2000106008003606,186.85296410600108,84607.02214719729,0.04164660496386685
129,1885,135.83,163.0,0.20002944857542504,519.009264255929,84598.51007371643,0.04151411243767966
132,2664,239.59,287.51,0.20000834759380592,294.12522482274414,84563.94338878717,0.10462501505666566
89,2867,486.03,583.24,0.20000822994465373,144.95032659037642,84540.82848057114,0.10075158259164618
124,1971,346.35,415.62,0.19999999999999996,203.30200283468912,84496.37841815349,0.041627440068396804
143,2826,325.92,391.1,0.19998772704958268,216.0090178121132,84481.12686631747,0.044977012125883786
58,1778,153.32,183.98,0.19997391077484994,458.857274914179,84420.56143871065,0.02857375577147947
55,2581,562.6,675.12,0.19999999999999996,124.87964526248759,84308.74610961061,0.042732740487177345
80,1778,193.06,231.67,0.19998964052626111,363.3079858824321,84167.56108938305,0.04153950605564516
11,1803,186.3,223.56,0.19999999999999996,376.44791120145646,84158.6950281976,0.09872915706274465
72,2490,290.03,348.04,0.20001379167672328,241.43603966119935,84029.39924368383,0.04349460732369903
80,2490,290.03,348.04,0.20001379167672328,241.19738801489348,83946.33892470354,0.04159932570165026
126,2664,242.53,291.04,0.20001649280501388,288.4271388048829,83943.83447777311,0.11320849908393149
55,1558,562.6,675.12,0.19999999999999996,124.27095290211624,83897.80572327672,0.04273433220449396
34,1062,155.2,186.24,0.20000000000000018,449.3718179753846,83691.00737973563,0.10120996314106234
20,2826,377.33,452.8,0.2000106008003606,184.72807606707516,83644.87284317163,0.04310914304407443
106,1778,161.02,193.22,0.19997515836542035,432.85804512843333,83636.83147971588,0.0285775418919495
67,2704,321.13,385.36,0.20001245601469808,216.74972365416764,83526.67350737004,0.04161764371754817
43,1216,407.43,488.92,0.20000981763738568,170.62999913172618,83424.41917548356,0.043019776208281124
42,2640,320.13,384.16,0.20001249492393725,217.1460076285316,83418.8102905767,0.04161731667908264
67,2539,158.11,189.73,0.19998735057871087,439.61860580218956,83408.83807884943,0.04497836927287824
186,2444,583.03,699.64,0.20000686071042661,119.09867523505416,83326.19714145329,0.11473550020179346
20,1727,466.63,559.96,0.20000857210209388,148.71301903013833,83273.34213611626,0.0417007136301869
11,2867,727.53,873.04,0.20000549805506296,95.34500073900362,83239.99944517972,0.028807930327278908
34,1571,583.03,699.64,0.20000686071042661,118.96870687502212,83235.26607804047,0.04176712465947785
97,1993,136.8,164.16,0.19999999999999996,506.23818002900117,83104.05963356083,0.04151057340336417
41,1754,319.16,382.99,0.19999373355057015,216.4176315318135,82885.78870036926,0.04161443905813811
83,1885,140.71,168.85,0.1999857863691279,490.42687379869244,82808.57764090922,0.04151046219688703
137,1216,417.13,500.56,0.20000958933665758,165.41854493211616,82801.90685122006,0.042995916894623676
161,1754,292.03,350.44,0.2000136972228881,235.95273206694117,82687.27542553886,0.0416029670541489
75,2640,319.13,382.96,0.2000125340770218,215.57153256950897,82555.27411281916,0.04334274316130937
36,2956,639.23,767.08,0.20000625752858903,107.43473549206513,82411.03690125332,0.04180282610705788
59,2867,726.53,871.84,0.2000055056226171,94.42547245021497,82323.90390099541,0.03035528051952796
76,1885,159.14,190.97,0.20001256755058439,431.0779161649687,82322.94965002408,0.04152658434267953
74,2290,260.96,313.15,0.19999233599019006,262.27211881893913,82130.51400815079,0.04158210647780913
20,2444,727.53,873.04,0.20000549805506296,94.01933926229422,82082.64394955334,0.04185538926199428
157,1885,119.37,143.24,0.19996649074306783,572.8983525626791,82061.96002107815,0.028560785426759883
157,2664,244.5,293.4,0.19999999999999996,279.59678815401935,82033.69764438928,0.1180588606080849
61,1885,137.77,165.32,0.19997096610292497,496.1701311037464,82026.84607407135,0.04150677230019528
108,1571,639.23,767.08,0.20000625752858903,106.92718712224249,82021.70669772977,0.04180457950545413
81,2581,512.19,614.63,0.20000390480095254,133.44220890768835,82017.58486093249,0.04173038739782442
162,1971,290.06,348.07,0.19999310487485356,235.26248551267165,81887.81333239561,0.041599628176444026
145,1207,351.17,421.4,0.19998860950536756,194.18160230876828,81828.12721291494,0.04163448990876628
32,1778,156.17,187.4,0.1999743868860857,436.4614883253018,81792.88291216156,0.028576914296025158
152,1778,161.05,193.26,0.19999999999999996,423.0743532111985,81763.34950159623,0.028582220000715086
74,1062,166.84,200.21,0.20001198753296578,408.244614309084,81734.65423082172,0.028586141850110214
43,2867,727.53,873.04,0.20000549805506296,93.58022401557041,81699.27877455359,0.041857369712436254
52,1198,166.9,200.28,0.19999999999999996,407.8260318893025,81679.3976667895,0.11339225411387
113,1727,446.23,535.48,0.2000089639871816,152.35452883992755,81582.80310320441,0.04169440681678427
51,2664,240.56,288.67,0.19999168606584639,282.61167541092374,81581.51234087136,0.10866632476195259
88,1971,291.06,349.27,0.1999931285645571,233.32938047081345,81494.95271704101,0.04160103064965193
36,1062,190.15,228.18,0.19999999999999996,356.9512951553177,81449.1465285404,0.04154337779234962
75,1878,321.13,385.36,0.20001245601469808,211.31803748353863,81433.51892465646,0.041622351914832656
129,2581,549.08,658.9,0.20000728491294506,123.53553304604972,81397.56272404216,0.04175487096918251
30,1445,728.53,874.24,0.20000549050828376,93.053104663717,81350.74622120794,0.04185977033139465
126,2867,486.03,583.24,0.20000822994465373,139.28572689646896,81237.00735509656,0.1007768276805765
129,1754,328.83,394.6,0.20001216434023683,205.86806465101964,81235.53831129236,0.04496175856939988
10,1198,171.75,206.1,0.19999999999999996,394.1445132154749,81233.18417370938,0.041532880836834374
59,1778,194.06,232.87,0.19998969390910037,348.15901745972405,81075.79039584594,0.04154427119319193
66,2664,243.5,292.2,0.19999999999999996,277.37765019193716,81049.74938608403,0.1173325890536362
75,2867,581.03,697.24,0.2000068843261107,116.123317076542,80965.82159844814,0.11447568935916597
53,1727,448.2,537.84,0.20000000000000018,150.53185590048994,80962.05337751952,0.04169588957442827
30,1062,189.18,227.02,0.2000211438841315,356.4778272881999,80927.59635096714,0.041547455537111255
93,1971,290.06,348.07,0.19999310487485356,232.34252354950183,80871.4621718751,0.04160174892502444
77,2664,243.5,292.2,0.19999999999999996,276.6113166677903,80825.82673032832,0.11776285287732224
86,1778,195.03,234.04,0.2000205096651797,344.56558734673007,80642.1300626287,0.041551188754218815
14,1230,380.3,456.36,0.19999999999999996,175.7404513826111,80200.9123929684,0.04165806389774007
13,1311,150.38,180.46,0.20002659928181954,444.38593706847473,80193.88620337695,0.12064028300446006
92,1062,153.29,183.95,0.20001304716550328,435.73543840250943,80153.5338941416,0.03219640427679793
81,2707,206.61,247.93,0.19999031992643146,323.07705739194535,80100.494839185,0.04420671672115617
110,2664,244.44,293.33,0.2000081819669448,273.01779910732796,80084.31101215251,0.11783820396866052
17,2826,378.33,454.0,0.20001057278037693,176.1371792487608,79966.2793789374,0.041659525449757595
26,2664,248.35,298.02,0.19999999999999996,268.2688615438829,79949.48611730798,0.12326555007960383
67,1571,641.23,769.48,0.2000062380113219,103.78404780240825,79859.7491029971,0.0418158160806269
149,2581,549.08,658.9,0.20000728491294506,121.08036175051802,79779.85035741632,0.0417613856871305
101,1230,385.09,462.11,0.2000051935911087,172.59051182365192,79755.80141882779,0.041663154433438376
24,2490,278.45,334.14,0.19999999999999996,238.47573666753289,79684.28265008943,0.04159863766184457
52,2539,160.11,192.13,0.19998750858784575,414.53266246461953,79644.16043932734,0.04152560496255675
153,1885,159.11,190.93,0.199987430079819,416.4558900143829,79513.92308044613,0.044962243253418355
73,1971,290.06,348.07,0.19999310487485356,228.18962076083756,79425.96129822472,0.04160485862277996
42,1754,330.83,397.0,0.2000120908019225,199.99982209293117,79399.92937089367,0.04163291601832142
146,2444,728.53,874.24,0.20000549050828376,90.79836932968884,79379.56640278717,0.02882247031167251
52,1971,345.35,414.42,0.19999999999999996,191.13025597440156,79208.2006809115,0.04163987545482839
89,1778,192.12,230.54,0.19997917967936707,342.95974227879685,79065.93898495383,0.041544045525396034
108,2664,242.53,291.04,0.20001649280501388,270.9826240684211,78866.78290887328,0.11726744845361092
143,2569,242.5,291.0,0.19999999999999996,270.93534286512164,78842.1847737504,0.12094713843807137
17,2664,242.53,291.04,0.20001649280501388,270.7088022440068,78787.08980509575,0.11790173384953351
72,2569,243.53,292.24,0.20001642508109896,269.0512545865815,78627.53864038257,0.11778470850547884
13,1216,408.37,490.04,0.19999020496118725,160.37539157815738,78590.35688896025,0.04302835604603317
24,1525,321.13,385.36,0.20001245601469808,203.66697621468052,78485.10595408929,0.04162940979479368
30,2490,292.03,350.44,0.2000136972228881,223.8162839764307,78434.17855670037,0.04161209144398548
86,2569,268.75,322.5,0.19999999999999996,243.06927911421388,78389.84251433398,0.1251187601544962
34,1727,422.95,507.54,0.20000000000000018,154.327545192995,78327.40228725268,0.04168940408436628
174,2322,387.09,464.51,0.20000516675708502,168.3976362215054,78222.38600125146,0.041668876307005887
89,2490,290.03,348.04,0.20001379167672328,224.6339221327951,78181.59025909801,0.04161146334364796
30,1778,189.21,227.05,0.1999894297341578,343.8857554202376,78079.26076816495,0.041545639198978246
86,2444,540.35,648.42,0.19999999999999996,120.37136737019964,78051.20203018484,0.10869786527408687
109,1727,464.63,557.56,0.20000860900071005,139.8062155417605,77950.35353746398,0.042906119378601115
153,2581,564.6,677.52,0.19999999999999996,114.75215924034786,77746.88292852048,0.04177810081118605
110,1971,292.03,350.44,0.2000136972228881,221.2224578056892,77525.19811342572,0.04161417135050971
132,2444,485.03,582.04,0.20000824691256214,133.08738571516017,77462.18198165183,0.10085472529105755
152,2664,243.47,292.16,0.1999835708711546,265.06722077589205,77442.03922188462,0.1173321285921779
81,1993,119.37,143.24,0.19996649074306783,540.3267883941671,77396.40916958051,0.028563699709014956
83,2707,199.88,239.86,0.20002001200720443,322.5912642600986,77376.74064542726,0.10725070323130026
143,1727,445.23,534.28,0.20000898412056678,144.6839977309873,77301.76630771189,0.04294797776090209
14,1062,193.03,231.64,0.20002072216753874,333.70586583925416,77299.62676300482,0.041554978636366036
27,1445,667.39,800.87,0.20000299674852795,96.50137167712714,77285.05353506081,0.041844065644766504
64,1778,154.23,185.08,0.20002593529144796,417.15804706133224,77207.61135011137,0.028586487812861106
99,1207,386.12,463.34,0.19998964052626111,166.61970373122608,77201.5735268263,0.04166849738861833
108,2867,728.53,874.24,0.20000549050828376,88.29667337319822,77192.48372978481,0.04188274129714675
186,1558,513.19,615.83,0.200003897192073,125.31994060229522,77175.77902111148,0.041749663574354945
162,2290,259.96,311.95,0.1999923065086937,247.29104404424115,77142.44118960103,0.04159127136390994
93,1727,422.95,507.54,0.20000000000000018,151.88749060495152,77088.9769816371,0.041693536073410975
39,2490,274.57,329.48,0.19998543176603434,233.94039651269847,77078.6818430039,0.04159915369992784
146,1571,581.03,697.24,0.2000068843261107,110.47233402637897,77025.73017655248,0.042745274147813705
11,1445,727.53,873.04,0.20000549805506296,88.16334678142275,76970.1282740533,0.041883422300659
52,1543,486.03,583.24,0.20000822994465373,131.9107883110766,76935.64817455232,0.04173464798556292
108,1558,564.6,677.52,0.19999999999999996,113.55144151234187,76933.37265344185,0.04178175787297267
83,2704,320.13,384.16,0.20001249492393725,199.96587173621722,76818.88928618521,0.04163302498532928
59,2569,243.53,292.24,0.20001642508109896,262.8567829824194,76817.26625878226,0.12129089197708787
92,1778,150.41,180.49,0.1999867030117679,424.88699655292965,76687.85400783828,0.05221707115436802
124,1062,192.06,230.47,0.19998958658752475,332.5088489703868,76633.31442220505,0.04154961875690155
67,1445,727.53,873.04,0.20000549805506296,87.77464999639133,76630.78043284948,0.0426480608320704
77,1971,290.06,348.07,0.19999310487485356,220.03135512079166,76586.31377689395,0.041611309281321285
139,1558,511.19,613.43,0.20000391243960158,124.82494940032856,76571.36871064354,0.04283219220342127
26,2581,547.08,656.5,0.20000731154492946,116.5531056833357,76517.1138811099,0.04278514666120703
124,1230,384.18,461.02,0.20001041178614187,165.52108981683426,76308.53282735693,0.04167395080375236
51,1571,639.23,767.08,0.20000625752858903,99.35866520407313,76216.04490474043,0.042699587736611755
42,1062,162.05,194.46,0.19999999999999996,391.25196195682526,76082.85652212425,0.028587545175897344
106,2569,243.47,292.16,0.1999835708711546,260.24613605877533,76033.51111093181,0.1160311308809534
23,1885,160.11,192.13,0.19998750858784575,394.9173314385497,75875.46688928855,0.04153036246049924
145,1727,417.1,500.52,0.19999999999999996,151.33183125364937,75744.60817907657,0.04301724050161537
153,1445,486.03,583.24,0.20000822994465373,129.8174022787393,75714.70170505192,0.10082393974734627
43,1543,480.21,576.25,0.19999583515545294,131.24339148922155,75629.00434566393,0.04173386414606184
73,1778,159.08,190.9,0.20002514458134257,396.16323929570405,75627.5623815499,0.028589905330668075
174,2444,727.53,873.04,0.20000549805506296,86.58301755927738,75590.43764995152,0.042654390612844484
81,1727,423.95,508.74,0.19999999999999996,148.51946614701825,75557.79320763407,0.04169946246529754
161,1962,511.19,613.43,0.20000391243960158,123.15088054544744,75544.44465299381,0.04283662140460587
152,1558,511.19,613.43,0.20000391243960158,123.12374071962297,75527.79626963832,0.04391263587383243
104,1198,206.64,247.97,0.20000967866821528,304.0769341677337,75401.95736557293,0.04156451964839514
174,1803,178.48,214.18,0.20002241147467514,351.97748763968065,75386.5383026668,0.04154911542948403
149,2569,246.44,295.73,0.200008115565655,254.88305765453597,75376.56664017592,0.12662079896546974
64,2569,243.5,292.2,0.19999999999999996,257.8608609145414,75346.94355922898,0.12365304499474516
137,2322,383.21,459.85,0.1999947809295166,163.76675887847304,75308.14407026583,0.04167360588806157
145,2707,197.88,237.46,0.2000202142712757,316.93222039321466,75258.72505457276,0.10599757547011024
94,1778,157.17,188.6,0.19997454985048035,398.29958903957396,75119.30249286364,0.03189967125473492
66,2640,319.13,382.96,0.2000125340770218,196.0958674720204,75096.87340708492,0.04507273267820833
137,1803,206.67,248.0,0.19998064547346028,302.70541266973237,75070.94234209362,0.04155971236261158
132,1445,727.53,873.04,0.20000549805506296,85.79855026429419,74905.5663227394,0.04189582688905924
11,1525,319.13,382.96,0.2000125340770218,195.1603874109757,74738.62196290724,0.04163792094868224
86,2322,385.12,462.14,0.19998961362692147,161.58335449450533,74674.13144609069,0.043107592108515114
34,1558,511.19,613.43,0.20000391243960158,121.60867573088078,74598.4099535942,0.04391684989796496
26,1109,311.43,373.72,0.20001284397777996,199.45200642027157,74539.2038393839,0.04163360150935569
93,2569,243.53,292.24,0.20001642508109896,254.9933209963846,74519.24812798343,0.11738298562912763
17,1558,562.6,675.12,0.19999999999999996,110.36419948765099,74509.07835810294,0.0437546098624122
177,2290,272.57,327.08,0.19998532487067533,227.7870059945596,74504.57392070055,0.04362047403914737
74,2581,512.19,614.63,0.20000390480095254,121.07318093741792,74415.20919956517,0.041760773734189405
17,1109,258.08,309.7,0.20001549907005578,240.04442183830022,74341.75744332158,0.09430925935056667
17,1445,728.53,874.24,0.20000549050828376,85.00925177856713,74318.48827489454,0.04190011929803661
53,1109,272.57,327.08,0.19998532487067533,227.092748908462,74277.49631297975,0.041604250735655435
146,2104,583.03,699.64,0.20000686071042661,105.97742682140252,74146.04690132606,0.041808018481974685
11,1311,188.21,225.85,0.1999893735720737,327.81188411007935,74036.31402626142,0.04155129004044278
64,1558,548.08,657.7,0.2000072982046417,112.47421503189875,73974.2912264798,0.04178646930537988
34,2956,582.03,698.44,0.20000687249798133,105.88729791375265,73955.9243548814,0.0418083394287877
20,1993,157.14,188.57,0.20001272750413657,392.05431841703296,73929.6828238999,0.04501607406018371
10,1216,417.13,500.56,0.20000958933665758,147.62182473475326,73893.58058922809,0.04302572368144397
13,2104,641.23,769.48,0.2000062380113219,96.02565633302987,73889.82203513983,0.04184670941650448
106,1727,421.95,506.34,0.19999999999999996,145.8586416053753,73854.06459046573,0.043012219999094436
50,2707,213.46,256.15,0.19999063056310296,288.2969224543038,73847.2566866699,0.0415681242755328
64,2581,547.08,656.5,0.20000731154492946,112.45281276836688,73825.27158243286,0.043804406283940445
52,2956,640.23,768.28,0.2000062477547131,96.05070880106209,73793.83855767998,0.041846603454754105
36,1971,346.35,415.62,0.19999999999999996,177.42408061526763,73740.99638531753,0.041655920422455917
42,1558,549.08,658.9,0.20000728491294506,111.84364243284568,73693.77599900201,0.04178845622817595
10,2492,389.03,466.84,0.20001028198339466,157.83200706541066,73682.29417841631,0.041685610366434256
101,1062,194.06,232.87,0.19998969390910037,316.19172530787273,73631.56707244432,0.04155580068234255
91,1558,564.6,677.52,0.19999999999999996,108.65098053703976,73613.21233345517,0.041797521157851625
24,1571,639.23,767.08,0.20000625752858903,95.96334785530844,73611.56487285001,0.04184698138837872
36,1525,320.13,384.16,0.20001249492393725,191.48878379843904,73562.33118400835,0.04164181413500012
146,1543,484.09,580.91,0.20000413146315776,126.55307902918676,73515.94913884488,0.04174662128833506
24,2704,321.13,385.36,0.20001245601469808,190.59497260470314,73447.6786429484,0.041642779154801746
94,1727,423.95,508.74,0.19999999999999996,144.32922295970212,73426.04888851885,0.04170722164641416
13,1198,174.6,209.52,0.20000000000000018,349.927664489359,73316.8442638105,0.04777137975885393
146,1878,307.55,369.06,0.19999999999999996,198.54995741973806,73276.84728532853,0.041632113653085945
39,2826,327.92,393.5,0.1999878019029031,186.13845942877433,73245.48378522269,0.041643172911846604
76,1754,319.16,382.99,0.19999373355057015,191.2040901713026,73229.25449470719,0.04163862791003947
13,2322,377.36,452.83,0.1999947000211999,161.68420181121175,73215.45710617102,0.04313772114496339
41,2290,257.11,308.53,0.19999222122826787,237.06111234614687,73140.46499215669,0.1141317520684847
17,2581,564.6,677.52,0.19999999999999996,107.93966640996479,73131.28278607933,0.04179992814941558
139,1062,160.05,192.06,0.19999999999999996,379.6396561100094,72913.59235248841,0.028589710691581338
157,2826,325.92,391.1,0.19998772704958268,186.40248516936683,72902.01194973938,0.04164285689941993
17,1993,158.11,189.73,0.19998735057871087,383.8514450156292,72828.13466281533,0.044992532525308326
139,1962,511.19,613.43,0.20000391243960158,118.67738290369238,72800.26699461201,0.04392530839197839
132,2322,385.15,462.18,0.20000000000000018,157.4290035352734,72760.53685393266,0.04168433689656337
157,2569,244.5,293.4,0.19999999999999996,247.77870111279842,72698.27090649505,0.11574844224522685
59,2577,320.13,384.16,0.20001249492393725,189.17759000854755,72674.46297768364,0.03040791904151119
42,1878,319.13,382.96,0.2000125340770218,189.71754775966068,72654.23209003964,0.043368833489204284
27,2494,196.0,235.2,0.19999999999999996,308.8068159132409,72631.36310279425,0.041560719908367516
94,2444,582.03,698.44,0.20000687249798133,103.94268107269706,72597.72616841453,0.11460542538766771
27,2444,728.53,874.24,0.20000549050828376,82.95536179594674,72522.89549648848,0.0419116753198433
104,1445,686.79,824.15,0.20000291209831245,87.96865927487038,72499.37054138441,0.041883933943049234
186,1109,310.43,372.52,0.20001288535257533,194.47398524775045,72445.44898449199,0.04163870437891315
93,2444,581.03,697.24,0.2000068843261107,103.87769377556845,72427.68320807735,0.11469036541335431
10,1207,388.0,465.6,0.19999999999999996,155.41972723175226,72363.42499910385,0.044520996828652515
53,2664,243.53,292.24,0.20001642508109896,247.2228154046612,72248.39557385819,0.10609486606719443
93,2664,242.5,291.0,0.19999999999999996,247.37670755990024,71986.62189993096,0.11750686567141289
110,1230,352.17,422.6,0.19998864184910703,170.20315224971915,71927.85214073132,0.041663295507402553
143,1778,155.23,186.28,0.20002576821490692,385.8513124301969,71876.38247949709,0.04537688398650186
59,2664,234.77,281.72,0.19998296204796184,254.90905642426375,71812.97937584358,0.114947303034999
32,2104,582.03,698.44,0.20000687249798133,102.56624959224207,71636.37136520556,0.04182047483799867
149,1962,549.08,658.9,0.20000728491294506,108.6941087802953,71618.54827533656,0.041798738195443996
137,1198,170.75,204.9,0.19999999999999996,349.5158430081261,71615.79623236504,0.11639210711242953
24,2760,169.78,203.74,0.20002355990104848,351.22314134336057,71558.20281729629,0.10349698944326613
137,1311,162.99,195.59,0.20001227069145333,364.9363713050827,71377.90486356113,0.12160765200584112
109,2664,257.05,308.46,0.19999999999999996,231.34455336339008,71360.5409304713,0.10978174735754131
139,2581,513.19,615.83,0.200003897192073,115.83262221659834,71333.20373964775,0.041775603031249386
68,1971,289.06,346.87,0.19999308102124136,205.47977794900524,71274.77057717145,0.04162408200013201
146,1971,290.06,348.07,0.19999310487485356,204.7531670740434,71268.43486346229,0.04162477204731885
174,2956,641.23,769.48,0.2000062380113219,92.57650986320681,71235.77280954037,0.041862105617579526
108,1971,340.47,408.56,0.19998825153464317,174.28940201160057,71207.67808585953,0.043275809636204254
132,2704,319.13,382.96,0.2000125340770218,185.9138216954813,71197.55715650151,0.02866735120693975
108,2640,321.13,385.36,0.20001245601469808,184.4164515946543,71066.72378651598,0.041649757697178935
14,1778,192.09,230.51,0.20001041178614187,308.29005526734375,71063.9406396754,0.04441596012384563
124,2707,241.53,289.84,0.20001656108971955,245.15098413407895,71054.56124142144,0.04387108960351149
55,2290,297.79,357.35,0.20000671614224785,198.55012884775934,70951.8885437468,0.04348113640716422
66,1230,364.75,437.7,0.19999999999999996,161.77301878309234,70808.05032135952,0.04167756617253049
97,2490,292.03,350.44,0.2000136972228881,201.97366199210248,70779.65010851239,0.0416312752353164
132,1971,345.35,414.42,0.19999999999999996,170.58520254818046,70693.91964001695,0.04326034317679428
34,2707,210.52,252.62,0.19998099942998282,279.6501999484934,70645.23351098842,0.044176229078467966
68,1558,511.19,613.43,0.20000391243960158,115.03572367888627,70566.3639763392,0.042859918678164854
177,1754,329.83,395.8,0.2000121274596005,178.2678428022704,70558.41218113863,0.043326967217650614
75,1778,162.99,195.59,0.20001227069145333,360.7195777191422,70553.14220608702,0.028595118075551484
108,2956,640.23,768.28,0.2000062477547131,91.83180648174339,70552.5402837938,0.04186558337071178
157,1571,581.03,697.24,0.2000068843261107,101.08279413731762,70478.96738430334,0.04182615527177125
43,1571,640.23,768.28,0.2000062477547131,91.62511092814806,70393.74022387758,0.04186655814253015
59,1311,202.73,243.28,0.200019730676269,289.18917675862923,70353.94292183932,0.04157311145632536
30,2664,248.35,298.02,0.19999999999999996,236.03639491312285,70343.56641200886,0.11927537901858531
39,2444,583.03,699.64,0.20000686071042661,100.53280330632258,70336.77050523553,0.1150046946051404
143,1558,547.08,656.5,0.20000731154492946,107.13738810334374,70335.69528984517,0.041804048400472804
108,2444,727.53,873.04,0.20000549805506296,80.43259835636786,70220.8756690434,0.041926678064776124
73,1109,262.87,315.44,0.1999847833529882,222.61030235421106,70220.19377461233,0.04369867636040892
83,1445,727.53,873.04,0.20000549805506296,80.31629449816697,70119.33774867968,0.0419273923654252
102,1778,135.83,163.0,0.20002944857542504,429.99585025980696,70089.32359234853,0.11490015839439527
137,1445,727.53,873.04,0.20000549805506296,80.23944807853557,70052.24775048469,0.042691249450412805
68,2707,209.58,251.5,0.20001908579062877,278.5065904177355,70044.40749006048,0.04157825808891191
53,1993,159.14,190.97,0.20001256755058439,366.53512892479534,69997.21357076817,0.04154280501963903
162,2664,256.11,307.33,0.19999219085549158,227.71484145192883,69983.60222342129,0.12116700597360353
94,2707,205.64,246.77,0.200009725734293,283.5327135434491,69967.36772111694,0.046874868628325905
52,2304,473.39,568.07,0.2000042248463214,123.02190334916541,69885.05263556041,0.04175564082405503
162,1558,512.19,614.63,0.20000390480095254,113.6721201962906,69866.2952362461,0.04286205097962492
11,2539,160.11,192.13,0.19998750858784575,362.79885970197944,69704.54491454131,0.0415392631672723
106,2707,206.64,247.97,0.20000967866821528,281.00449486690565,69680.68459214659,0.04157524105241661
65,1571,582.03,698.44,0.20000687249798133,99.47534126225801,69477.5573512115,0.04183249700716096
67,1311,175.63,210.76,0.2000227751523087,329.52166572904207,69449.9862690529,0.12894200996608574
81,2569,242.5,291.0,0.19999999999999996,238.57800386075365,69426.19912347931,0.11781150941852225
72,2322,388.0,465.6,0.19999999999999996,148.5255282953772,69153.48597432763,0.041699451556927225
75,2956,589.82,707.78,0.19999321826998062,97.70345883189162,69152.55409203625,0.041837176494166295
91,2290,297.79,357.35,0.20000671614224785,193.0908914332292,69001.03005366445,0.041639017489374486
157,1727,384.12,460.94,0.19998958658752475,149.44926910946103,68887.14610331497,0.041695857253329915
113,2826,325.92,391.1,0.19998772704958268,176.01718820194696,68840.32230578146,0.043345339608066746
36,2867,728.53,874.24,0.20000549050828376,78.66760241141955,68774.36473215943,0.04193774374567283
137,1971,345.35,414.42,0.19999999999999996,165.92156079506472,68761.21322469073,0.043267123075170555
108,2490,292.03,350.44,0.2000136972228881,196.11411983367864,68726.23215451435,0.04163714830046472
109,1445,728.53,874.24,0.20000549050828376,78.55388896489339,68674.9518886684,0.04193847380952598
102,2290,261.93,314.32,0.20001527125567886,218.38153657439852,68641.68457606494,0.10888990814647981
146,1778,157.17,188.6,0.19997454985048035,363.9366323378026,68638.44885890957,0.04206278093352156
34,2867,726.53,871.84,0.2000055056226171,78.72711395851522,68637.44703359192,0.043463847939702704
52,2867,728.53,874.24,0.20000549050828376,78.47854392116491,68609.08223763922,0.04193895870501163
50,1558,547.08,656.5,0.20000731154492946,104.4821608114573,68592.53857272172,0.04383256988456641
109,2490,290.03,348.04,0.20001379167672328,196.8068961916053,68496.67215052631,0.04353351956332652
146,2704,321.13,385.36,0.20001245601469808,177.58196870059737,68432.9874584622,0.041658042678060614
104,2569,242.53,291.04,0.20001649280501388,235.104717544998,68424.87699429622,0.12435464052029166
162,1230,351.2,421.44,0.19999999999999996,162.3267824727527,68410.9992053169,0.04167672909388742
73,2664,234.8,281.76,0.19999999999999996,242.7531748848493,68398.13455555514,0.1147843218379615
81,1885,117.37,140.84,0.19996591974098998,485.56413860672114,68386.85328137061,0.03760974123321592
17,1062,190.12,228.14,0.1999789606564275,299.6058719984608,68352.08363772885,0.04156075589312058
59,1971,346.35,415.62,0.19999999999999996,164.2946124913208,68284.12684364275,0.041673800131189265
